null_loglik,alternative_loglik,lr,theta_null,kappa_null,sigma_null,theta_alt,kappa_alt,sigma_alt,lambda_alt,alternative_converged,alternative_gradient_norm,replication
200866.71781347133,200866.71781347133,0.0,-0.00016468088972194597,1.2021187671392024,0.001333375681647801,-0.00016468172308716004,1.2021187671392024,0.001333375681647801,0.0,True,0.614311446271953,94
200962.8800653248,200962.8800653248,0.0,-0.00023127803353780355,1.3597814186861341,0.0013286197975229356,-0.00023127814304755925,1.3597814186846742,0.0013286197975215088,0.0,True,0.17441337355612285,95
201142.2160611448,201142.2160611448,0.0,0.00015854899926737412,1.188721613573357,0.0013187320100882074,0.00015854815879073043,1.188721613573357,0.0013187320101022372,0.0,True,0.7450497109074806,96
201180.45680697032,201180.45680697035,5.820766091346741e-11,8.543187376793554e-05,0.990402059872394,0.001316263678042314,8.54318737600208e-05,0.9904020598723939,0.0013162636780423144,0.0,True,0.7097193944347966,97
201175.9740680321,201175.97406803217,1.1641532182693481e-10,0.00021729622495049046,1.2618500066492357,0.0013171194737045262,0.00021729599922788693,1.2618500066492357,0.0013171194737045262,0.0,True,0.7575042816774719,98
201096.97585890564,201096.97585890564,0.0,-0.0001380197204776884,1.1256385817589776,0.0013209760724005664,-0.0001380197204776884,1.1256385817589776,0.0013209760724005664,0.0,True,0.755207807474154,99
201002.79273209866,201002.79273209866,0.0,-0.00043013728007039903,0.8805889355163087,0.001325398670688477,-0.00043013809561190717,0.88058893553301,0.0013253986706884776,0.0,True,0.6776998518223311,100
200926.55681679703,200926.55681679706,5.820766091346741e-11,-0.00023689793230184908,0.9867515300402305,0.0013296913467922072,-0.00023689793230518278,0.9867515300402304,0.0013296913467922074,0.0,True,0.7729770601990001,101
201173.31853695042,201173.31853695042,0.0,9.177631089924379e-05,1.196341921158474,0.001317109797805429,9.177631089924379e-05,1.196341921158474,0.001317109797805429,0.0,True,0.7171868433452834,102
200988.9949895629,200988.9949895629,0.0,-9.410094699068392e-05,1.009149685631413,0.0013264260689014905,-9.410179414602341e-05,1.009149685631413,0.0013264260688821165,0.0,True,0.7481988362688161,103
201049.3353661598,201049.33536615982,5.820766091346741e-11,2.953411351925938e-05,1.555741406871417,0.0013244828474674828,2.953411351925938e-05,1.555741406871417,0.0013244828474674828,0.0,False,0.7038082121192265,104
201154.9699525325,201154.96995253253,5.820766091346741e-11,-6.366195587381027e-05,1.3876716714155357,0.0013185140796382574,-6.366280121235521e-05,1.3876716714155357,0.0013185140796590908,0.0,True,0.7429994399194427,105
201209.96540094833,201209.96540094833,0.0,2.8139031863586347e-05,1.1894951197850958,0.0013151648828434975,2.8139031863586347e-05,1.1894951197850958,0.0013151648828434975,0.0,True,0.7720508677992085,106
201118.8500148668,201118.85001486685,1.1641532182693481e-10,-0.00011438835955260629,1.0530774957943445,0.0013196547252669053,-0.0001143885015685269,1.0530774957919324,0.0013196547252669055,0.0,True,0.7391697921205832,107
201103.5691796305,201103.5691796305,0.0,0.00011808695324914877,1.574213546837894,0.0013216549991682477,0.00011808679685325997,1.574213546837894,0.0013216549991682482,0.0,True,0.6943801981995448,108
201072.02659123708,201072.02659123708,0.0,-3.82637342364431e-05,1.259708163773836,0.0013226024137010992,-3.826432250755827e-05,1.2597081637655096,0.001322602413701099,0.0,True,0.6105963736239002,109
