theta,kappa,sigma
7.252771611690402e-05,1.7645732261161107,0.0015787626084955428
8.452029248454214e-05,1.850699511543001,0.0012971993119808604
8.21370073958514e-05,1.6896882487133011,0.0013486774003065873
7.23161587553454e-05,1.8152521737710006,0.0011782459164395881
5.4002333383192386e-05,1.5727245404473527,0.0013450167747061
9.2529358971696e-05,1.4041249399171027,0.0013269511113697685
3.371759474575738e-05,1.866222305173786,0.001189952935005547
7.230983095124439e-05,1.598519156077768,0.0014409299775400765
5.68129094313771e-05,1.8581349978345103,0.0013094120714712272
5.4711516897764044e-05,1.6573624649018786,0.0011591239221141508
6.3664521136156e-05,2.0320316286503424,0.0017462763023042384
0.00012446517928109746,1.5939069190895871,0.0012281731489802235
6.180793535350178e-05,1.5490033397789844,0.0012162039259693087
5.888903144169465e-05,1.6356606247600096,0.0013492773151965753
6.281811534431095e-05,1.7997191979828864,0.0012777336107848104
7.628304018164478e-05,1.5971090636406597,0.0014645167853380866
9.17102130054199e-05,1.456589925739479,0.001180115763823864
3.8936576378935995e-05,1.8105221798082236,0.0012497359509008247
5.585681973010446e-05,1.5193191986967551,0.0012118662483119357
0.00010189577054675414,1.602585415520137,0.0013700842384483669
5.96360735528866e-05,1.538513316968304,0.0011560280665988713
3.493532801865467e-05,1.8207517144292988,0.001209288728401797
6.175544031553087e-05,1.5954520402143535,0.0010959926078493551
6.541425634544678e-05,1.690310504353971,0.001136511148619018
6.116252834607054e-05,1.4377358756603267,0.0011244771711336938
7.836847518500501e-05,1.7336463208079722,0.0011547247164266292
6.982390169529134e-05,1.6942656120391526,0.001439529832013121
6.830109919097294e-05,1.4577304617962703,0.0012089368905791452
7.240803841643062e-05,1.6196074803772524,0.0014978780052155244
8.429631243631812e-05,1.5072115252764855,0.0014457167010110024
6.460078947348151e-05,1.7947129028141806,0.0012356058416740413
8.15317239483757e-05,1.8736949730577352,0.001475080452866791
4.866940940661771e-05,1.7035971856625243,0.0015109631557411196
0.00011027759895885623,1.4411347880616414,0.001219037715037436
7.46125367177162e-05,1.4832210118982136,0.0012194548923567408
7.077364702759369e-05,1.5676949553670865,0.001275846273772183
6.535063916993598e-05,1.8856391967874342,0.0015053947773137472
6.298310800688821e-05,1.922491317054505,0.0016262016818288988
5.26259807986454e-05,1.836559484428323,0.0016545026952355026
3.475585836520471e-05,2.0676006733703334,0.0017444957562124635
4.551092830433956e-05,1.5361070113329474,0.0010876359105295773
7.205745203708922e-05,1.5841418679957355,0.0014128983654779546
5.568628693824823e-05,1.7949341091797073,0.0013189844233216065
4.367633736376471e-05,1.5873752242192554,0.0011117588627164298
3.0909842082654046e-05,2.054826537541772,0.0014267595356034374
6.818706453151775e-05,1.6889068481216964,0.0013328492579387516
6.712860583168011e-05,1.8095165784799303,0.0014251681297223566
7.218391576017513e-05,1.4110585803157445,0.0011728566075316664
8.259660511304876e-05,1.514633049376325,0.0013017023769602034
6.461919407417462e-05,1.7188394638430746,0.0012320884822186484
6.242189634673209e-05,1.7402672451502164,0.0012952843000501816
7.538896418417913e-05,1.6113468813029366,0.0011372271451682012
8.031041808865877e-05,1.7780439252801978,0.0016537774429161694
8.146728575884684e-05,1.5638471526440059,0.0012870678221723617
7.177520181113762e-05,1.7530981198679214,0.001223905284479548
6.681196291204889e-05,1.741313496760453,0.001334257719463252
7.057538521110617e-05,1.6476754767412014,0.0014918583005458026
5.162076493839351e-05,1.8963305902087944,0.0014030405757863853
7.567130420358138e-05,1.7103249991761975,0.001693982719260484
8.450179651096027e-05,1.724690968934012,0.001368967240517491
7.305808225042048e-05,1.462377106139982,0.0011629506525572925
6.754180198289979e-05,1.642868989305745,0.0014801435513993478
5.118123601061302e-05,2.050447582722864,0.0013689725763615748
6.099871268063579e-05,2.0179220001585914,0.0014089529292409396
5.57659647717698e-05,2.0701617469245113,0.0013790241638613047
8.577781998519794e-05,1.3222965613099957,0.0012569532019817858
5.983146867482382e-05,1.5070906394777988,0.0011728934443299072
6.528076280057605e-05,1.3990376426980233,0.0015101486454790066
8.566962398806744e-05,1.722526612688245,0.0013894334744036494
6.874016127321449e-05,1.7234433374454212,0.0013269326377816628
6.350229269637671e-05,1.9950385300375617,0.0013464371547830091
9.833396978274599e-05,1.5388372422371057,0.0013639380215696834
7.185832538268963e-05,1.4780904135246216,0.001181615971693892
6.0459879406388976e-05,1.905638446866321,0.0014284688450551541
3.269773866573141e-05,1.8131653971549806,0.0014770377416700308
7.687939315982336e-05,1.543848019215988,0.00137323742237603
8.278379749575205e-05,1.8962999893874157,0.0015791109672083558
7.806502971318266e-05,1.4244399189126145,0.0011093563750849498
8.173921523595562e-05,1.4121898101069872,0.0011864541732674529
7.660744234465954e-05,1.4576848877127124,0.0011804121086979819
2.5167762638434366e-05,1.7369850829263127,0.0010734836899808625
3.048671518030531e-05,1.912435538030863,0.001449106054352805
6.192192393015286e-05,1.4608692752572998,0.00121121474602103
6.250116732396532e-05,1.6053601921112064,0.0015020608308604164
5.901460342373345e-05,1.647512323065591,0.0013284118012055752
7.357513915783766e-05,1.5525255266102396,0.0013634686910991565
6.185830775217829e-05,1.7814169113333234,0.0011781385894873966
2.93251617538149e-05,1.9336071343786205,0.001297606451414107
3.785395124057988e-05,1.818810237582608,0.0012415278182157155
6.157029221578383e-05,1.977368900458183,0.001239069820890475
7.265966249952504e-05,1.605173636918066,0.001533221624848121
4.473351374721135e-05,2.0163806971102645,0.001217519748381162
7.966278480280479e-05,1.5690301782119302,0.0011489135211681836
9.833785495469506e-05,1.371487417782467,0.0013319363190696762
4.9920970213954996e-05,1.631648994515174,0.0013996309295316253
5.2906603996330935e-05,1.9356179840824532,0.0015917359858596226
6.408462850225694e-05,1.7295933882121677,0.0013456646328271512
4.53060920949437e-05,1.5925056639344206,0.001166656288132764
5.1214287689808473e-05,1.9425187848898946,0.001256733888284522
7.700405857868662e-05,1.4587355275454246,0.0013691114808174391
5.949367652651653e-05,1.9618239741235721,0.0012078892605644196
7.05820635726498e-05,1.3018816701790337,0.001282582534728701
6.504170341748973e-05,1.8363963260539367,0.0013774390220369812
7.73927803739629e-05,1.4647271543651843,0.0013172892712711227
7.597647998222868e-05,1.576534473285104,0.0013947552881828076
8.854867184902577e-05,1.3933248213822145,0.0012594853123690769
5.3157069330837735e-05,1.5482910301053503,0.0012047635080402273
6.293545693945937e-05,1.6084391006552947,0.001351981190618012
6.912696455785986e-05,1.5108890303914262,0.0014700873277559876
8.557129419187027e-05,1.4789540986755472,0.001353934667627478
6.631681030532531e-05,2.166566223871869,0.0016993135476723296
6.91112961542341e-05,1.6726219039228791,0.0013309699888159176
5.87874262948048e-05,1.629100461267228,0.0011728167074765963
6.892661514596437e-05,1.6000445627602797,0.001454840143637276
6.279179371382241e-05,1.7507244646840965,0.0013228688272956012
8.854840653067977e-05,1.4865868996856106,0.00116061642623737
6.135165601404349e-05,1.6535775949640557,0.0013220481243410075
7.304966159769893e-05,1.7426254508233212,0.0013520699990110692
8.904507360245399e-05,1.674611106044562,0.0015120131204182775
7.811570863693772e-05,1.8638146626187637,0.0015162151517508274
4.286122049624691e-05,1.8302412594258752,0.0014951721770031343
6.688664110310905e-05,1.8467396415767414,0.0013087140854765936
6.724470197826577e-05,2.047292661708955,0.0012091884942201318
7.994448306880724e-05,1.586096132774274,0.0011603698458641427
7.016236619082725e-05,1.3160655684384066,0.0012114814610245954
7.127544415401184e-05,1.9098951280508747,0.0016308667483885487
8.318836901043183e-05,1.7182740360475264,0.0015336368911132434
6.0620583367222854e-05,1.3705228876769047,0.0013321564258271085
6.020080790979757e-05,1.7657490319295108,0.0015947164524782987
8.112887370360933e-05,1.4286491616910388,0.0012087094554771975
5.1024865279823884e-05,2.048257705593141,0.0015822906621770004
6.159313298306135e-05,1.7679207090624407,0.0012549695713485996
4.233810773787565e-05,1.821118923645368,0.0014660333380715734
6.302072150559865e-05,1.8968242399270419,0.0012955601373647672
6.333441961986007e-05,1.6981055740923126,0.0012380166790135442
6.525695815857413e-05,1.7645219844667097,0.0011603292759597987
8.11200686909655e-05,2.1049761824232203,0.0015675909305928168
5.8131842300842196e-05,1.781214224416309,0.0015145328654845686
3.8474593650757605e-05,1.9884044360766957,0.00131426304412912
8.059582491487826e-05,1.4644454538191045,0.0012836274533954918
6.480635241588669e-05,1.7895677030909423,0.0011961637671365137
7.493693050577266e-05,1.8475684758734434,0.0013665811462329558
9.368093311378302e-05,1.481898071130369,0.0012670610999751166
5.2987244616041635e-05,1.8347139338238398,0.0011533106587794297
5.832749865343057e-05,1.505345342112336,0.0011598644839159536
8.280926133676766e-05,1.6242706474327708,0.0012056436755617718
6.600362709140391e-05,1.5282277908518758,0.0012933449569623554
3.0181737729149248e-05,1.9114331097931583,0.0011963104093579368
4.672361658764131e-05,1.7965812559310408,0.0014108155405125407
4.580718896896879e-05,1.5783368442302348,0.0011607288860965724
7.712110482188847e-05,1.6245066098539882,0.0014918248720632158
6.0985215571826015e-05,1.7567108915988217,0.0013733842836641601
8.436481077748595e-05,1.7040142147140707,0.0013111907937289502
8.9451264742535e-05,1.5888276813029258,0.0013392204253524088
6.86567795755676e-05,1.7348800856983326,0.0017144156926534465
6.662605087895679e-05,1.7600190548442112,0.00148821248829156
7.864683633394804e-05,1.603984933940458,0.001291388327723129
7.559729588641311e-05,1.613964343647386,0.0014129873631871118
5.141363270109516e-05,1.7722326605902712,0.0012098848933116265
8.457022595163845e-05,1.7828823066548252,0.0011606728317170236
6.185113848528535e-05,1.9981719298954312,0.0014514153765322047
7.836656632059316e-05,1.5028812142156331,0.001245083203583088
6.708715367816751e-05,1.3825563680629571,0.0011462910967275522
3.960295516327054e-05,1.792608172800377,0.0014848852922739705
8.60792936964891e-05,1.7529471352661163,0.0012616868336643684
6.050177220321334e-05,1.7371297507244936,0.0011897023740887564
5.514670974271011e-05,1.757506276096899,0.001396336851818821
4.365975471980188e-05,1.6556289414695615,0.0011142540107380108
7.06533160140021e-05,1.678556774104515,0.0013698697181604175
5.7291886077756596e-05,1.937568696214526,0.0013934346467709344
7.822821308810224e-05,1.4471062400003354,0.0011748179676181946
5.4810247931623235e-05,1.7890633568019358,0.0013952849628532825
4.379639857420998e-05,1.7653618220135252,0.001353440808571061
2.573803469646624e-05,1.6870495433052828,0.0010788041884084493
7.07798853709488e-05,1.6535065613291828,0.0011282944802255698
6.141596166919639e-05,1.8187442177300286,0.001467406271001857
6.399305218193418e-05,1.7162631377652389,0.0014775189498574255
6.9574477280382e-05,2.0450640355328473,0.0013177496146467497
5.8715026942187755e-05,1.6110078664844536,0.0012662555792677874
6.737450032565368e-05,1.8744165706223443,0.0014980941562179582
8.064962817516433e-05,1.4382669018525849,0.0012761336451039011
4.7717067283578934e-05,1.6142186845497037,0.001336486952410121
9.108184152131253e-05,1.4141439742108572,0.0011854286525024894
6.88670654090123e-05,2.041393308640788,0.0013338982402219446
5.947830587524079e-05,1.8814434712173058,0.0015021710659694097
7.192016630429896e-05,1.4549173635412498,0.0013871103817707352
6.435080320768995e-05,1.9011596503876762,0.0013843309643984244
7.291547724919751e-05,1.6146563227033202,0.0013665386017606327
8.039232527956434e-05,1.819594962798452,0.0014025640063996046
9.423746892751363e-05,1.3729623083429043,0.0011769617285012184
7.162039320771985e-05,1.8054073089405323,0.0014309373858661162
4.108002492712926e-05,1.7530119404992526,0.0013995962532373824
6.68410831469234e-05,1.5124084729198812,0.0011623782072409294
7.37658217734641e-05,1.5038124971173934,0.001258030015355013
8.465025326691436e-05,1.7867795680182834,0.001315834137560068
8.50561468932248e-05,1.6029541834936238,0.001343163314100835
4.713408573349274e-05,1.9004741552030284,0.0015176775842589965
5.231812241603767e-05,1.7150848886942518,0.0015386218278190887
6.298347796221016e-05,1.7301331267840403,0.0013835053820979446
3.535777384850156e-05,1.9225472691081313,0.0017177573820293473
6.883088848848721e-05,1.498399270684551,0.0013217250818574272
8.032050435383199e-05,1.521607188856933,0.0014023526369963304
4.316621777318085e-05,1.5248423196885836,0.0011519627953051111
5.313458072586507e-05,1.5696236281040252,0.0014318411944371017
3.249438667238893e-05,1.7309305891442028,0.001109395113686149
2.8068361123609033e-05,1.8098633452694655,0.0014422599668730447
8.623906280473429e-05,1.4185318510542646,0.0011779278875339429
4.716264843038972e-05,1.754031863649003,0.0014103076667201237
5.827844050017296e-05,1.6512836603897476,0.0012361046067644024
3.460829152569838e-05,1.968723990519519,0.0013159997797604528
7.016321593569201e-05,1.4514700639487934,0.00112653005993708
7.540153342940914e-05,1.459040361915993,0.0013586177306187269
7.799017709718241e-05,1.6636963617673075,0.0011736577935818834
8.526565121077571e-05,1.738224390424841,0.0012355501355791406
5.80665622319535e-05,1.3381218422587196,0.0012040783217349452
7.14228822224519e-05,1.6801518055227778,0.001289282942211399
5.290164788194063e-05,1.7797379184962219,0.001596523617217917
7.32073269962484e-05,1.7321566794133016,0.0012883988659358313
4.9552305881032826e-05,1.900098268425446,0.0013185120257158932
6.848470946315967e-05,1.7169963743209242,0.0011608588066521093
5.690869876202986e-05,1.86063202921647,0.0012944710234969068
7.557725386476458e-05,1.350663111685269,0.0013798009292873708
0.00010064806216167791,1.1459986942875615,0.0013036680683878089
7.144659518270306e-05,1.7673313480309754,0.0012868923096489636
6.208712041052575e-05,1.8049794403398969,0.0017417175519285732
6.94707625629341e-05,1.6310670344438774,0.0012070126971777094
8.33207187377632e-05,1.3798126877578165,0.0012403884007534812
7.00240063031275e-05,1.7518833266636593,0.001334442270103068
5.4203564585559025e-05,1.695597912009789,0.0011441849945318372
7.122159646970677e-05,1.6861479295136748,0.0014740210269506184
7.57864525173625e-05,1.9106764050118739,0.0013366375944800564
5.885720279820208e-05,1.9495170306223253,0.0013177351805688765
8.931790858089933e-05,1.736879207946708,0.0013909225782904188
6.250776233427622e-05,1.56117983590636,0.0011749884717903102
6.0930235429882384e-05,1.8648796736437794,0.001517899540422422
6.0013655420305434e-05,1.5863052289865294,0.0012750928705611447
8.175330261451908e-05,1.8658324978300111,0.0012326256073884258
8.501553163468443e-05,1.4187397993685298,0.0015198768533278553
2.854693936963621e-05,1.921305676752147,0.0016708670237300651
7.397045179324112e-05,1.626846801280092,0.0011424535461254887
4.903599933963476e-05,1.7613446405807722,0.0013983638633376402
6.374893403025699e-05,1.6016450018788142,0.0012309150124533606
4.752524756680734e-05,1.8687301373212224,0.001453733952834218
7.850245279439531e-05,1.7432142957928378,0.0012543322405056566
6.088019548854394e-05,1.6105344896293643,0.0013365823603596067
4.39893188806009e-05,1.8839452561052679,0.0015874712201459573
7.642703519424478e-05,1.7004146564043323,0.0011735970756377079
6.935336596437852e-05,1.6681772994508395,0.001309483549313022
6.468030994416706e-05,1.6134599748536176,0.00122217862675968
4.43486661218824e-05,1.6476113773806746,0.0012162488111204608
4.487868379188995e-05,1.986359888714338,0.0017625938544222756
6.020596317581857e-05,2.3170426425477753,0.001745594715601283
2.0844961546945496e-05,2.2075140779215503,0.001734117449673411
4.199060427587348e-05,1.4097751582289224,0.0012292518118759046
8.953553524648382e-05,1.3231759433070194,0.001205182620971319
7.00127323857191e-05,1.7683291257012852,0.001280845741855478
4.313103400028531e-05,1.5782695197616035,0.0011746078956598786
2.1858863737894467e-05,1.7509689819261562,0.0013704254715456007
7.249856839657065e-05,1.6120451404787004,0.001457312317080315
5.078254406996675e-05,1.9424546213256366,0.0017842297939614886
7.423538998900429e-05,1.7589191555296697,0.0013538307818816858
8.299181955288478e-05,1.5120597105939177,0.001377157119310282
6.408708908509282e-05,1.87719540018611,0.0015178885202014648
5.93819680233474e-05,1.7157497620385964,0.0015025636596263615
6.838996554658692e-05,1.4641710669614956,0.0013256497736849789
5.0887507202641265e-05,1.7241656140658346,0.0012187935999571921
6.276686395278514e-05,1.4622691825209522,0.0011823692622441
5.340163868265053e-05,1.8600755988846338,0.0013496935060856854
4.703984077188593e-05,1.7622742808490444,0.0014097502268923476
7.32699834273539e-05,1.8210425116382265,0.0013966912766756002
5.9849753510417936e-05,1.550043095201756,0.0014916340665675808
5.089126217037695e-05,1.784559279755996,0.0012595084719525564
9.320883485240972e-05,1.4973263730201853,0.0015024461616809039
8.441300882746679e-05,1.5697814922266702,0.001411734239513507
9.678326757496284e-05,1.6926093147214027,0.0013406614006497806
6.0358475466855585e-05,1.5522498406880283,0.0012408668197777624
3.1987886820045455e-05,1.8859090443262239,0.0014406075501978356
4.101585033568224e-05,1.7748411246424158,0.0012979245311899245
5.743512125608909e-05,1.9715912448165298,0.0013220148851407266
5.9710383527091287e-05,1.696979360139948,0.0012447210819080577
8.522754528819844e-05,1.7088741819061686,0.0013909871270376933
8.171548491160941e-05,1.911910901391958,0.0013936134373167407
7.058307151384976e-05,2.101561493836222,0.0015453591543820317
7.343234626040466e-05,1.538781913440938,0.0011706515879753303
2.167692877975868e-06,2.2232825773699023,0.0018740300912428605
6.06371655991579e-05,1.500276934219367,0.0013948263072314857
6.189223834098656e-05,1.8849091992086076,0.0014465425624611882
4.996587584531402e-05,1.6756960898326518,0.0012229107745260043
7.204796328922373e-05,1.7516034328293801,0.0013925673620974206
6.457875809745178e-05,1.778003244696287,0.001418645300839002
4.180543334707235e-05,1.7307932081507305,0.0014402203479763566
5.687022862813994e-05,1.9218733257977054,0.0014217912145060617
4.862330978229125e-05,2.1671183799257983,0.0013551996867834665
3.6464304706726636e-05,1.9782592804003623,0.0013505958430293395
8.547908042051313e-05,1.721636885694481,0.0013353833917944334
8.810632750374508e-05,1.232004512956834,0.0013286526508271652
4.6254043794905156e-05,1.9869695710467594,0.0013666167535372061
5.996253128717291e-05,1.917907626544894,0.0014436290587882534
7.690413143231957e-05,1.6117044939225023,0.0013495913287677977
4.212216445730347e-05,1.8685829659138822,0.0012723073062416443
6.919888725305912e-05,1.7821182642904634,0.0012273190106024874
5.8403779109669564e-05,1.8833153540446204,0.0013160220305615353
5.557262183305424e-05,1.6611809313742822,0.0010936558537149581
7.26916908670759e-05,1.331957320611641,0.0011061889405516725
8.04385376298615e-05,1.6751796856306433,0.0015670979372452477
8.6850382174218e-05,1.737327518363972,0.0016067072305242535
7.608982007920907e-05,1.734796458394783,0.001294759750042829
8.263225533122737e-05,1.5987740602591767,0.0014128212407882666
5.853852666407103e-05,1.656895013358827,0.0016460607696956863
4.5863692828832036e-05,1.8334968136983307,0.0014489817699229622
7.770245973663996e-05,1.5095664878777781,0.0013699627550234634
7.14002615088273e-05,1.7674954617426595,0.0014208053515019122
2.6171771701081808e-05,2.035805549401534,0.001786751850927011
7.072829972463997e-05,1.6560750176831507,0.0014567529191435577
9.436536232577573e-05,1.4552036414748044,0.001558887521116114
6.61340944497807e-05,1.7959183948859638,0.0015136275848017069
4.451851520703171e-05,1.7761826846757367,0.0018017593727823686
5.2543113820972126e-05,1.9274745455003746,0.0012098666045595688
6.587991250651639e-05,1.792211389444578,0.0015815833324684537
5.752232930742157e-05,1.6501577994221825,0.0011881795019414432
4.2158908320651596e-05,1.844493810616654,0.001382965168118596
6.69990663732488e-05,1.460939722184049,0.0011820800374869444
5.70409231168457e-05,1.8333009976459618,0.0016017594089236704
8.722574878359079e-05,1.2775925408188673,0.0011283756238545388
7.9941810253663e-05,1.7376463579067785,0.0012959259151361785
7.600665195103933e-05,1.4884828669254193,0.0013071334662779442
6.139648491045185e-05,1.4089667750735995,0.0012040959060760734
4.4828237002447146e-05,1.820153742086395,0.0012220983500236323
8.171674968314803e-05,2.0117951892776693,0.0014179207707300501
6.087824756161156e-05,1.8765390372402475,0.0016094553820721518
5.552199356590537e-05,1.7138206592753085,0.001470152367748308
8.003486019970326e-05,1.3577365441835336,0.0012074395296813852
4.308294272600297e-05,1.7805755841884392,0.0015700978099016504
5.190675581029398e-05,1.7605056674070167,0.0012996144822138872
6.723479361253357e-05,1.923599337958431,0.0013188143733938108
5.9315842196436936e-05,1.9375772628820678,0.0015699230013502914
7.039338788438682e-05,1.6743630558047657,0.0016549966990264862
7.716139781499247e-05,1.6368783337467103,0.0013506815728349748
5.9610937692632526e-05,1.8511099104193742,0.0015813414275433948
9.244368817103278e-05,1.3629696061843641,0.0014219570126664442
9.680070667249748e-05,1.3694808565823546,0.0011970773171535894
7.467508798897178e-05,1.7022691667677043,0.0011784503259293939
5.024826133133139e-05,1.5905959511594852,0.0013459191751137396
5.716606123144356e-05,1.6926337195402839,0.0011688880604332143
4.8266542284032276e-05,1.7511206357850984,0.0014748888256414907
5.7337712289415076e-05,1.6217844820385174,0.0014347550803477317
5.928154755698401e-05,1.7644858725469055,0.0012457626348775885
6.348667526336462e-05,1.7257851162923012,0.001339418074207179
7.125608867756663e-05,1.7666339233206632,0.001322182825004513
7.131114155343034e-05,1.692713725175509,0.0014904696625651355
7.311087584999714e-05,1.7369526425517934,0.0013565625386726134
8.80597380630756e-05,1.4891014344847215,0.0013514704152737382
7.67518188012629e-05,1.7933410685025877,0.001376785777782891
0.00010698239718793387,1.3887334170411323,0.0012440155321345886
8.223710242673663e-05,1.5973473582400817,0.0013599555751962237
0.00010231897135844135,1.6472863714806574,0.0012734132117278856
4.196951775089927e-05,1.821830253997879,0.0013171887461918468
6.663054709855262e-05,1.5538447231549817,0.0013170147637382853
5.4233619203086775e-05,1.8135946745751164,0.001319164586172997
8.403383659409154e-05,1.4308349872916966,0.0014160441451116926
0.00010339706421746713,1.473718022337148,0.0012092483097146615
6.033201788609868e-05,1.8183729864205997,0.0013774136740733064
7.220322178194439e-05,1.8636634514761707,0.0013196818289363756
4.3931467497657905e-05,1.969424983826145,0.0014250128890593127
5.01124003966011e-05,1.9620592330885607,0.0014943514223613608
7.044216624051139e-05,1.677410889136165,0.0013527507999144758
7.439442085176138e-05,1.796860314450926,0.0013085156278850947
4.949578324947491e-05,1.7420222473671731,0.0011696018848086026
5.587400546324484e-05,1.887785886973353,0.0012818483860787832
5.801376348112242e-05,1.9753719623054755,0.001604731330342109
9.381571830020542e-05,1.5438794629559305,0.001339773550129305
6.170450093300622e-05,1.8494027188372868,0.0011635602448568834
8.249530243822861e-05,1.5130174582979545,0.001572665492876623
5.147313849817441e-05,1.9629825457149364,0.0014420566552936817
5.431031948071499e-05,1.4928396806890563,0.0011931717067332223
6.986825182581971e-05,1.8132309748879585,0.0011425058375781876
5.852765695819155e-05,1.7683273227728704,0.0013638523487400243
6.741716273843711e-05,1.7101069934115205,0.0013274013984591253
8.308167861462885e-05,1.5087272533745335,0.0013537612321815795
8.209900111773805e-05,1.5034187812766144,0.0015229402483833508
4.134017868507312e-05,1.9858193238460111,0.0016797644975955267
7.205168571652641e-05,1.3561733419437954,0.0011525570379612327
4.715476631644735e-05,1.8768617760636048,0.0015110518084227836
6.71512158565061e-05,1.7395182624783052,0.0015179812900471855
5.68009589547008e-05,2.0586299604068055,0.0015238030089870132
4.820390381169753e-05,1.826880224935712,0.0014744533034334467
8.41867405063151e-05,1.9383564571123706,0.001379047954207557
5.161273141134797e-05,1.6980544076706086,0.0016152256554044502
8.453122168902014e-05,1.4577083331589975,0.0013680937740925558
7.634554760323918e-05,1.6495486334615814,0.0012134752514874662
6.771671465481521e-05,1.6342546054075788,0.0012399072964507842
7.699860501719618e-05,1.548919366555623,0.0013986921196438374
7.815855154163621e-05,1.6973012315592952,0.0013470669967138216
8.59805772723113e-05,1.8583427954845608,0.0013246727542511481
8.233867636413184e-05,1.6595702959029155,0.001501684520489528
8.16788870223929e-05,1.6066364926004315,0.0014027883830094526
9.759916434789949e-05,1.4510296361294936,0.001329678886707667
9.974191731226772e-05,1.4184184744187036,0.0015017724986649116
9.864449442912564e-05,1.4905535145367976,0.001341721546714307
6.334468819971493e-05,1.9336444193578752,0.001374393014597007
5.0268702287512094e-05,1.8694305156433193,0.0013637916989903904
9.93544062489523e-05,2.0144464804659217,0.001706208628351337
6.629875590893589e-05,1.6082675610892188,0.0015278130607737522
4.3764888058576034e-05,1.479736900390464,0.0014037352867729532
5.959461709750721e-05,1.6414613594138203,0.0012461376326272334
4.919545502651749e-05,1.7941370508133276,0.0013114859554307237
8.19764227358538e-05,1.91544676391985,0.0013354799816444015
7.365084693143148e-05,1.6217302779989926,0.0013969518855602475
6.0174099251183346e-05,1.6860596648674033,0.0011418936554631813
9.605007457782813e-05,1.5834012274163505,0.0012989529056389025
6.696648301614987e-05,1.7143852251763743,0.0015615892327676662
6.054631998861855e-05,1.7427937676736656,0.0011798065460126214
6.198544489169417e-05,1.9504675743038018,0.001589290680902262
7.956211630834462e-05,1.7472834110897786,0.0013054754026854253
5.327109021514418e-05,1.5658488816063574,0.0014975580448769962
2.5820813134006783e-05,1.6514235619118915,0.0014214726162406779
6.934179929118888e-05,1.47918027517072,0.001183202763284638
8.69980290517316e-05,1.5400157474369807,0.0013648371025194945
6.556293265143349e-05,1.7164328398627355,0.001316658393346703
5.741089537026075e-05,2.0166089169159727,0.0014043822843974988
4.43293872291385e-05,2.1474296037946115,0.0015369370936156614
5.900705251706981e-05,1.4486608851802423,0.0014686560734684924
5.7280218319599575e-05,1.9444841084303919,0.001541933252267413
6.741974907301348e-05,1.436953247597726,0.0013545981098255218
4.326039458569531e-05,1.7238799961579616,0.0011476087524892032
6.281700035010188e-05,1.861857615332915,0.0013906305213961681
7.31996013548276e-05,1.930826167154431,0.0016513502670592011
6.946851007029335e-05,1.8576518975315874,0.0012736578210144542
7.534349573779207e-05,1.7583538109447743,0.0013350083930793249
0.00010735987873732524,1.2948509481395756,0.0011992357674874914
8.937356255041508e-05,1.4223898883970172,0.0013753374524549534
5.053426449887825e-05,1.7945953903142935,0.001283026668839911
7.922658802199864e-05,1.9245131257532446,0.0014347549641223149
5.608687839582266e-05,1.8199053348822958,0.0013585204319398177
5.757694935250932e-05,1.7263523561517615,0.0012386992967319413
4.058521708866581e-05,1.9822258059183508,0.0014687018395246334
5.291000857874167e-05,1.7413119179622032,0.0014415635615550966
7.533044911762777e-05,1.348984977456261,0.0011601277583055717
7.442145652730124e-05,2.0468010415895272,0.0015128004300099841
6.871628875108448e-05,1.5252409150521662,0.0013411487635978775
4.064141021430308e-05,1.6932267689157332,0.001160419644462311
4.907702502313993e-05,1.7106475675388444,0.0011693821239883524
6.95138136735268e-05,1.8115357770717047,0.0013906838244943126
8.053018747509929e-05,1.7151938354175857,0.0014690362591781112
7.229627056298028e-05,1.7815413611837048,0.0016365225738975717
8.800436734178703e-05,1.5742187078154384,0.0015393847337640916
6.0911428803940164e-05,1.657476348989618,0.0014388850172571104
6.19484695797841e-05,1.984203890791434,0.0017024172635158902
7.621044879119266e-05,1.5880860340460106,0.0012030565672797708
7.15731689440893e-05,1.618193107657482,0.001138876954242768
5.107414192285654e-05,1.9490163889698586,0.001482970373100204
7.772339588255829e-05,1.8524406851201185,0.0013721688585271853
5.670011246091504e-05,1.3459681864903412,0.0011494389521686857
8.129367586302472e-05,1.738733013602313,0.0014010520183592278
4.905927659871025e-05,1.7142587929821218,0.001306380503604733
3.903767688450094e-05,1.6873709885106536,0.0015168359289681682
7.05304809263919e-05,1.8864080581391098,0.0012849428025819315
6.623555185801495e-05,1.808932067037761,0.0013303933151915168
6.603128926503962e-05,1.8623258569729,0.0015573223332612713
7.249990505058242e-05,1.5460237385992426,0.0011238261568387257
6.221981140660504e-05,2.0008323276110036,0.0015384743319760818
4.0635315834609144e-05,1.9975669880401188,0.001429625742580984
7.149059700763617e-05,1.7585289911594097,0.0013468154987316796
6.727416543058638e-05,1.8266167724012274,0.0016180541340542318
9.078945954050609e-05,1.5195274547481192,0.0012509727225104691
6.809547951390134e-05,1.9509830663767946,0.0014430567895602976
6.553543941772688e-05,1.9529054286801988,0.0015949660488086817
6.237642837518209e-05,1.5307840810822841,0.0013220482115883405
8.976173954513354e-05,1.645112676038897,0.0011962511998047274
3.643523149254927e-05,1.6513763320601242,0.0014560005366055573
8.853427046781893e-05,1.3785146267138124,0.0011820850037403854
